Entrez,Gene,VEGAS_AD1,VEGAS_AD2,Tribe-DO-Status,AD1-NetWAS-RankSum,AD2-NetWAS-RankSum
387755.0,INSC,0.594,0.679,0.0,10023918.0,9036508.5
84957.0,RELT,0.313,0.00748,0.0,8974763.0,6748394.0
85364.0,ZCCHC3,0.08165,0.08223,0.0,7630614.5,8876235.5
353141.0,LCE2D,0.394,0.728,0.0,5428830.5,9874130.5
11284.0,PNKP,0.788,0.836,0.0,5369329.0,6095198.0
2011.0,MARK2,0.981,0.03371,0.0,4611770.5,6502995.0
7066.0,THPO,0.788,0.916,0.0,8539351.0,6542141.0
2053.0,EPHX2,0.564,0.331,0.0,9129102.5,11527235.0
3744.0,KCNA10,0.695,0.06458,0.0,9305054.0,1383569.0
283248.0,RCOR2,0.936,0.04738,0.0,9148429.5,10494365.5
94234.0,FOXQ1,0.973,0.109,0.0,7977791.0,9610607.5
10417.0,SPON2,0.794,0.573,0.0,11554451.0,7431956.5
6157.0,RPL27A,0.135,0.532,0.0,5223458.5,11518179.0
51571.0,FAM49B,0.876,0.391,0.0,5588129.0,2186197.0
56776.0,FMN2,0.959,0.726,0.0,5330832.0,4615231.0
11170.0,FAM107A,0.733,0.03155,0.0,7239144.5,9868140.0
9416.0,DDX23,0.445,0.223,0.0,6754605.5,9835786.5
2352.0,FOLR3,0.322,0.479,0.0,10370856.5,6475753.0
8189.0,SYMPK,0.163,0.418,0.0,6460410.0,3540239.5
89849.0,ATG16L2,0.8,0.948,0.0,8312391.0,11054200.5
3237.0,HOXD11,0.262,0.348,0.0,7429901.0,3271359.5
51380.0,CSAD,0.681,0.921,0.0,6315235.5,5633406.5
221091.0,LRRN4CL,0.729,0.732,0.0,7810596.0,7688770.5
8775.0,NAPA,0.362,0.118,0.0,2074666.0,6887493.5
54456.0,MOV10L1,0.599,0.457,0.0,9359530.5,7435858.0
255220.0,TXNDC8,0.296,0.689,0.0,9460083.5,10654886.0
7991.0,TUSC3,0.169,0.68,0.0,10139601.0,4813719.5
6324.0,SCN1B,0.964,0.96,0.0,10753990.5,1213503.5
387266.0,KRTAP5-3,0.198,0.23,0.0,6112952.5,5918160.5
5981.0,RFC1,0.333,0.433,0.0,7575518.0,12792218.5
84687.0,PPP1R9B,0.631,0.68,0.0,5810885.5,6099408.5
356.0,FASLG,0.208,0.78,0.0,5840290.0,1441625.5
3809.0,KIR2DS4,0.693,0.191,0.0,7704165.0,2953011.0
140606.0,SELM,0.865,0.948,0.0,9803499.5,3608063.5
65084.0,TMEM135,0.918,0.411,0.0,5646152.5,3066033.0
3773.0,KCNJ16,0.174,0.465,0.0,9619685.5,11889445.5
59269.0,HIVEP3,0.924,0.368,0.0,4283186.5,7664828.5
9626.0,GUCA1C,0.776,0.937,0.0,6765956.5,5504821.5
158234.0,RG9MTD3,0.208,0.333,0.0,7189433.0,14056470.5
285440.0,CYP4V2,0.329,0.544,0.0,6958496.5,10902550.0
84539.0,MCHR2,0.072,0.769,0.0,10868964.0,13908881.0
145864.0,HAPLN3,0.517,0.546,0.0,6680518.5,12379011.5
5451.0,POU2F1,0.583,0.906,0.0,2759489.5,10290210.5
27123.0,DKK2,0.05309,0.01509,0.0,4879384.5,6397843.0
168850.0,ZNF800,0.01311,0.558,0.0,7872595.0,2540677.0
11187.0,PKP3,0.51,0.298,0.0,11935886.5,6259253.5
3489.0,IGFBP6,0.422,0.704,0.0,10216262.0,14361153.5
127707.0,KLHDC7A,0.725,0.892,0.0,7138294.5,12260275.5
2119.0,ETV5,0.08398,0.104,0.0,9020435.5,11481586.5
284040.0,CDRT4,0.483,0.06507,0.0,6816789.5,11660986.0
8792.0,TNFRSF11A,0.114,0.37,0.0,6287395.0,11784103.5
2251.0,FGF6,0.248,0.221,0.0,9492761.5,9718985.5
143570.0,XRRA1,0.366,0.04728,0.0,6728388.5,14164519.5
126969.0,SLC44A3,0.391,0.593,0.0,8843957.0,4169096.0
5619.0,PRM1,0.872,0.245,0.0,10836314.0,12041254.5
285971.0,ZNF775,0.399,0.998,0.0,6429353.5,10948021.0
25806.0,VAX2,0.348,0.516,0.0,9539323.5,12975680.0
60684.0,C4orf41,0.0055,0.72,0.0,14328193.0,2295556.5
8797.0,TNFRSF10A,0.219,0.361,0.0,5613932.0,13627818.0
5424.0,POLD1,0.987,0.765,0.0,9183782.0,8550281.5
1259.0,CNGA1,0.896,0.04224,0.0,7567832.5,12874829.5
9038.0,TAAR5,0.782,0.106,0.0,8121093.5,7950101.0
54331.0,GNG2,0.79,0.102,0.0,6093774.5,11239836.0
83549.0,UCK1,0.913,0.05634,0.0,5912850.0,7436253.0
25775.0,C22orf24,0.153,0.402,0.0,5405651.0,15616713.0
163131.0,ZNF780B,0.307,0.689,0.0,7084844.0,12784233.5
84861.0,KLHL22,0.248,0.849,0.0,5312588.5,13027637.5
5150.0,PDE7A,0.797,0.04737,0.0,8805148.5,15044976.0
89.0,ACTN3,0.481,0.603,0.0,10013215.5,7725022.0
9848.0,MFAP3L,0.674,0.729,0.0,10009394.5,9262437.0
285381.0,DPH3,0.156,0.477,0.0,10649012.5,2881318.5
51276.0,ZNF571,0.00143,0.896,0.0,5772765.5,6937706.0
285331.0,CCDC66,0.497,0.397,0.0,9012527.0,5863176.5
11344.0,TWF2,0.874,0.626,0.0,7817881.0,2173239.5
5217.0,PFN2,0.307,0.652,0.0,8007865.0,2069071.5
284131.0,FLJ35220,0.781,0.04948,0.0,6453081.0,10178204.5
1583.0,CYP11A1,0.09412,0.457,0.0,5563009.5,11922061.5
7638.0,ZNF221,0.813,0.413,0.0,7669968.0,9508649.5
3233.0,HOXD4,0.594,0.153,0.0,8222209.0,10057257.5
8500.0,PPFIA1,0.393,0.998,0.0,13167431.0,1877877.0
1369.0,CPN1,0.02579,0.81,0.0,10281364.5,7896963.0
5198.0,PFAS,0.64,0.31,0.0,4811307.5,5859967.5
340348.0,TSPAN33,0.417,0.999,0.0,6505659.0,14016709.5
11102.0,RPP14,0.613,0.00403,0.0,2868622.0,11461819.5
84342.0,COG8,0.589,0.07971,0.0,7679373.5,14595654.0
9270.0,ITGB1BP1,0.756,0.452,0.0,9283439.5,3852444.5
10906.0,TRAFD1,0.712,0.877,0.0,4954636.5,11870073.0
4879.0,NPPB,0.992,0.534,0.0,5745796.5,10232534.5
29886.0,SNX8,0.98,0.84,0.0,8039096.0,13414276.0
29985.0,SLC39A3,0.692,0.635,0.0,8180878.5,6941068.0
23426.0,GRIP1,0.85,0.518,0.0,4959573.0,4900991.0
10025.0,MED16,0.797,0.07236,0.0,2888931.5,7975043.0
23555.0,TSPAN15,0.547,0.787,0.0,7510012.0,6072840.0
340784.0,HMX3,0.0124,0.466,0.0,8126548.0,12885480.0
3681.0,ITGAD,0.776,0.849,0.0,11618477.0,7748671.0
7048.0,TGFBR2,0.821,0.551,0.0,11848298.5,2903159.5
79587.0,CARS2,0.508,0.972,0.0,7337593.5,3037911.5
10716.0,TBR1,0.548,0.946,0.0,5772194.0,10114433.0
63917.0,GALNT11,0.395,0.764,0.0,8004096.0,6813533.5
10683.0,DLL3,0.504,0.196,0.0,8996215.5,8564391.5
9746.0,CLSTN3,0.764,0.847,0.0,7055676.0,13736095.0
340267.0,COL28A1,0.78,0.667,0.0,7093923.5,10008535.5
201562.0,PTPLB,0.345,0.534,0.0,2859296.0,640208.5
390445.0,OR5AU1,0.547,0.856,0.0,7756679.5,5776078.5
260436.0,C4orf7,0.516,0.454,0.0,5891424.5,4450830.0
56927.0,GPR108,0.27,0.473,0.0,5944707.5,8763386.0
203259.0,C9orf25,0.805,0.516,0.0,4949236.0,5146444.0
79258.0,MMEL1,0.448,0.968,0.0,11240163.5,14600081.5
641654.0,HEPN1,0.829,0.291,0.0,7302179.5,5633039.0
11227.0,GALNT5,0.834,0.838,0.0,7774373.0,10656059.0
140803.0,TRPM6,0.819,0.602,0.0,8129488.5,5967232.0
29781.0,NCAPH2,0.579,0.329,0.0,4544513.5,3672288.0
57642.0,COL20A1,0.01116,0.169,0.0,7589767.0,14663609.0
93973.0,ACTR8,0.01581,0.901,0.0,6002728.0,9112620.0
6672.0,SP100,0.85,0.765,0.0,6196635.5,9567334.5
79465.0,ULBP3,0.894,0.833,0.0,7319528.5,3791573.5
221830.0,TWISTNB,0.554,0.866,0.0,5161047.5,919597.0
114822.0,RHPN1,0.77,0.192,0.0,4713840.0,12580373.0
6565.0,SLC15A2,0.72,0.114,0.0,6618829.0,10282311.5
57501.0,KIAA1257,0.551,0.815,0.0,9840539.0,11869441.0
10445.0,MCRS1,0.809,0.637,0.0,5404930.5,11959792.0
117156.0,SCGB3A2,0.498,0.458,0.0,8772541.0,8540820.0
9495.0,AKAP5,0.11033,0.902,0.0,9831134.0,13361922.0
2767.0,GNA11,0.224,0.724,0.0,6520800.5,6066909.5
4048.0,LTA4H,0.654,0.856,0.0,4116502.0,5027777.0
284217.0,LAMA1,0.652,0.12,0.0,9192651.0,11276748.0
51070.0,NOSIP,0.147,0.897,0.0,8943948.5,7161381.5
6368.0,CCL23,0.376,0.512,0.0,10480418.5,8777629.5
2800.0,GOLGA1,0.717,0.387,0.0,8722267.0,7080705.0
65080.0,MRPL44,0.851,0.936,0.0,5992219.0,5428710.0
55014.0,STX17,0.389,0.542,0.0,7514157.0,1531521.0
6183.0,MRPS12,0.207,0.699,0.0,4172658.5,5719019.0
83999.0,KREMEN1,0.344,0.561,0.0,10695568.0,3011962.5
64762.0,FAM59A,0.365,0.38,0.0,4744700.5,5722742.0
336.0,APOA2,0.949,0.492,0.0,7050621.5,13070705.5
221322.0,C6orf170,0.954,0.419,0.0,9494443.5,15087281.5
85293.0,KRTAP3-3,0.156,0.956,0.0,8719000.0,8086490.0
10767.0,HBS1L,0.98,0.00934,0.0,5372154.5,5816225.0
9464.0,HAND2,0.556,0.483,0.0,5287456.5,9104577.5
53358.0,SHC3,0.702,0.606,0.0,5310589.0,1891094.0
51738.0,GHRL,0.613,0.116,0.0,9752903.0,10458191.5
1442.0,CSH1,0.734,0.114,0.0,5004370.0,3033189.5
54434.0,SSH1,0.14,0.72,0.0,4096035.0,10739336.5
92579.0,G6PC3,0.587,0.279,0.0,4222642.0,5915137.5
22890.0,ZBTB1,0.168,0.827,0.0,7117778.5,6424117.0
22916.0,NCBP2,0.07643,0.666,0.0,6408164.5,8379505.5
4361.0,MRE11A,0.374,0.697,0.0,2828313.5,11185413.0
80036.0,TRPM3,0.872,0.41,0.0,4602743.0,11431327.5
7036.0,TFR2,0.195,0.385,0.0,9695316.5,13723657.0
64599.0,GIGYF1,0.0834,0.465,0.0,11193504.0,14242278.5
51194.0,IPO11,0.558,0.105,0.0,7963331.5,10303914.0
2042.0,EPHA3,0.679,0.255,0.0,9020595.5,8355061.0
56931.0,DUS3L,0.434,0.97,0.0,8720501.5,13681726.5
55845.0,C3orf10,0.791,0.803,0.0,6422838.0,2917143.5
6777.0,STAT5B,0.387,0.101,0.0,3632864.5,11599394.5
22899.0,ARHGEF15,0.118,0.467,0.0,6109765.0,5888369.0
80063.0,ATF7IP2,0.99,0.833,0.0,6094321.0,8786148.0
85416.0,ZIC5,0.629,0.737,0.0,11930284.5,10511257.0
219436.0,OR5D14,0.449,0.373,0.0,7561840.5,7731994.5
238.0,ALK,0.704,0.924,0.0,5883267.0,9484407.5
114786.0,XKR4,0.772,0.124,0.0,10714792.0,12326594.5
26873.0,OPLAH,0.986,0.881,0.0,5241973.5,6097178.5
6545.0,SLC7A4,0.597,0.108,0.0,3743140.5,1475567.5
84527.0,ZNF559,0.636,0.555,0.0,5997167.0,7540346.5
284406.0,ZFP82,0.645,0.593,0.0,6875536.5,10143729.5
84946.0,LTV1,0.325,0.725,0.0,5327655.0,5659240.0
3083.0,HGFAC,0.513,0.454,0.0,8354276.0,5413288.5
50865.0,HEBP1,0.815,0.709,0.0,9952057.5,8940444.0
124912.0,SPACA3,0.569,0.622,0.0,9274961.5,7929821.0
163688.0,CALML6,0.348,0.111,0.0,8166196.0,7103328.5
256380.0,SCML4,0.477,0.928,0.0,6155007.5,7481308.5
51253.0,MRPL37,0.04383,0.107,0.0,9673919.0,13808319.5
200035.0,NUDT17,0.568,0.07502,0.0,4788702.5,6285118.0
79801.0,SHCBP1,0.497,0.04297,0.0,7730734.5,6893347.5
79582.0,SPAG16,0.225,0.965,0.0,8674193.5,11751659.5
943.0,TNFRSF8,0.242,0.858,0.0,8071919.0,9423133.0
147409.0,DSG4,0.224,0.183,0.0,9672585.0,5764317.0
80309.0,SPHKAP,0.449,0.403,0.0,7668457.0,8492164.0
64969.0,MRPS5,0.337,0.906,0.0,6941449.0,984151.0
221035.0,REEP3,0.219,0.605,0.0,6763919.5,2664473.5
219333.0,USP12,0.956,0.72,0.0,6361313.5,5401098.0
84842.0,HPDL,0.41,0.116,0.0,7762511.5,9209978.5
1149.0,CIDEA,0.963,0.809,0.0,10213836.0,11127392.5
2841.0,GPR18,0.717,0.436,0.0,9484541.0,6450951.0
2260.0,FGFR1,0.295,0.236,0.0,10288243.0,5333602.5
7781.0,SLC30A3,0.516,0.554,0.0,9463058.0,11131103.5
23082.0,PPRC1,0.85,0.495,0.0,6874721.5,15433001.0
83661.0,MS4A8B,0.193,0.692,0.0,8029855.5,10016245.5
121391.0,KRT74,0.02866,0.0662,0.0,8244312.5,5349065.0
10988.0,METAP2,0.826,0.04184,0.0,7666750.5,5044168.0
3608.0,ILF2,0.163,0.942,0.0,8324866.0,5111319.5
5432.0,POLR2C,0.83,0.764,0.0,6898958.5,8701193.5
259173.0,ALS2CL,0.599,0.134,0.0,6473027.0,9656251.5
10449.0,ACAA2,0.61,0.839,0.0,9506317.0,3433218.0
166824.0,RASSF6,0.252,0.416,0.0,9121705.5,7147704.5
284992.0,CCDC150,0.786,0.445,0.0,5827914.0,13806436.5
1459.0,CSNK2A2,0.123,0.94,0.0,5583283.5,964179.5
399823.0,FOXI2,0.373,0.792,0.0,9228874.5,11536316.0
653.0,BMP5,0.04392,0.737,0.0,4699067.0,7668719.0
6846.0,XCL2,0.908,0.774,0.0,9932096.5,9609724.0
55252.0,ASXL2,0.699,0.15,0.0,10170345.0,12656640.5
130026.0,ICA1L,0.449,0.932,0.0,5219846.5,13475428.5
2232.0,FDXR,0.209,0.956,0.0,8441584.5,11874327.0
56926.0,NCLN,0.228,0.253,0.0,4151050.0,995419.0
2952.0,GSTT1,0.02461,0.978,0.0,4893859.0,8225958.5
84618.0,NT5C1A,0.03599,0.336,0.0,5504407.5,10566014.0
347732.0,CATSPER3,0.001091,0.707,0.0,12407904.5,12758236.0
56893.0,UBQLN4,0.757,0.872,0.0,5893702.0,4832959.0
377677.0,CA13,0.755,0.309,0.0,7790429.0,7446052.0
9738.0,CP110,0.703,0.981,0.0,8332124.5,14702290.0
51434.0,ANAPC7,0.679,0.913,0.0,2408816.5,4251111.5
23432.0,GPR161,0.02472,0.837,0.0,6563661.0,8359864.0
26575.0,RGS17,0.218,0.71,0.0,10657864.5,9429654.0
641649.0,TMEM91,0.703,0.655,0.0,7705385.0,5196260.5
84188.0,FAR1,0.481,0.843,0.0,9342657.5,10038738.0
28511.0,NKIRAS2,0.772,0.634,0.0,4262171.5,5669002.5
10592.0,SMC2,0.883,0.844,0.0,10168672.5,11416164.0
10752.0,CHL1,0.27,0.82,0.0,8102319.0,6512554.5
58487.0,CREBZF,0.6,0.951,0.0,3545971.0,2675661.5
6698.0,SPRR1A,0.79,0.552,0.0,4817183.5,11462082.0
9955.0,HS3ST3A1,0.677,0.306,0.0,6749618.5,6771794.0
149986.0,LSM14B,0.145,0.627,0.0,6032201.0,14281362.0
11127.0,KIF3A,0.735,0.393,0.0,8021694.0,13801832.5
3593.0,IL12B,0.474,0.139,0.0,5738023.0,9078861.0
123970.0,C16orf78,0.616,0.45,0.0,6678554.5,8974134.5
54998.0,AURKAIP1,0.263,0.989,0.0,3786164.5,5988699.0
85014.0,TMEM141,0.738,0.206,0.0,8468353.0,9800419.5
221037.0,JMJD1C,0.135,0.756,0.0,4502738.0,9517536.5
5982.0,RFC2,0.196,0.273,0.0,5831372.5,10486678.5
960.0,CD44,0.31,0.656,0.0,5582453.5,9947585.0
8747.0,ADAM21,0.959,0.546,0.0,6949953.5,10865586.5
389123.0,IQCF2,0.405,0.931,0.0,10128767.5,10862550.5
57572.0,DOCK6,0.117,0.303,0.0,6293994.5,7060079.5
55334.0,SLC39A9,0.886,0.599,0.0,8453856.5,15472481.0
7162.0,TPBG,0.373,0.92,0.0,4454492.0,3104284.5
149076.0,ZNF362,0.982,0.588,0.0,8117128.5,12101423.0
8736.0,MYOM1,0.951,0.781,0.0,10151039.5,7981919.0
4300.0,MLLT3,0.446,0.146,0.0,5880416.0,12462022.0
10743.0,RAI1,0.269,0.184,0.0,6144378.5,7354179.0
9001.0,HAP1,0.399,0.726,0.0,1965740.5,5057574.0
3981.0,LIG4,0.457,0.742,0.0,7916149.0,14892056.0
3676.0,ITGA4,0.93,0.975,0.0,5887161.5,14884023.0
285343.0,C3orf23,0.209,0.325,0.0,6925860.5,9759842.5
140730.0,RIMS4,0.865,0.04202,0.0,9475376.0,5884437.5
9204.0,ZMYM6,0.736,0.503,0.0,2392138.5,14946723.0
55626.0,AMBRA1,0.271,0.519,0.0,6717368.0,15620751.5
256369.0,C14orf48,0.2,0.05369,0.0,8195812.5,4379626.0
286343.0,C9orf150,0.887,0.08449,0.0,4746462.0,9010693.5
5151.0,PDE8A,0.123,0.855,0.0,6223882.5,2004800.5
759.0,CA1,0.583,0.227,0.0,7254064.5,3428666.5
64757.0,MOSC1,0.288,0.05664,0.0,7232203.5,5766897.5
55342.0,STRBP,0.193,0.238,0.0,8351274.0,15418892.5
23499.0,MACF1,0.124,0.25,0.0,9042487.0,1169252.0
10207.0,INADL,0.19,0.371,0.0,6415129.5,14943282.5
7762.0,ZNF215,0.702,0.03538,0.0,9151089.5,11975457.5
388722.0,C1orf53,0.09544,0.04827,0.0,6653257.5,3483401.0
127255.0,LRRIQ3,0.584,0.877,0.0,8642349.5,13411976.5
375612.0,LHFPL3,0.286,0.579,0.0,8497505.5,2453453.0
64849.0,SLC13A3,0.976,0.728,0.0,10734058.0,13302440.5
4620.0,MYH2,0.128,0.902,0.0,10635041.0,9923404.5
5450.0,POU2AF1,0.271,0.0032,0.0,8540473.0,10689682.0
22862.0,FNDC3A,0.919,0.151,0.0,5786056.0,8172405.5
641372.0,ACOT6,0.358,0.471,0.0,8892756.0,9587617.5
85025.0,TMEM60,0.689,0.911,0.0,9946790.5,5377258.5
2018.0,EMX2,0.482,0.613,0.0,5402740.5,12419003.5
10432.0,RBM14,0.463,0.335,0.0,13008706.0,6121271.0
2058.0,EPRS,0.796,0.888,0.0,8196067.0,3576630.5
192134.0,B3GNT6,0.698,0.943,0.0,6220482.5,5625068.5
6671.0,SP4,0.192,0.114,0.0,7491195.0,8746364.0
3134.0,HLA-F,0.183,0.138,0.0,3584012.0,14970010.0
57379.0,AICDA,0.215,0.08185,0.0,7170378.0,11709669.5
53342.0,IL17D,0.591,0.212,0.0,9935149.0,13624897.5
57205.0,ATP10D,0.939,0.871,0.0,4151345.0,15594889.5
11278.0,KLF12,0.583,0.281,0.0,12095720.5,11814276.0
66002.0,CYP4F12,0.218,0.839,0.0,10756667.5,11020321.5
80176.0,SPSB1,0.06682,0.43,0.0,5401041.5,13491296.0
113419.0,TEX261,0.872,0.651,0.0,3568700.0,4223831.5
23636.0,NUP62,0.596,0.747,0.0,6382337.5,12864287.5
347736.0,TXNDC6,0.633,0.727,0.0,7043412.0,6227184.5
64005.0,MYO1G,0.909,0.562,0.0,8494109.0,9120498.5
1384.0,CRAT,0.673,0.402,0.0,14624743.5,2712078.0
10228.0,STX6,0.03368,0.565,0.0,10995613.5,5727163.5
222235.0,FBXL13,0.411,0.08251,0.0,5403123.0,10306802.5
1944.0,EFNA3,0.718,0.194,0.0,8795503.5,13550214.5
64137.0,ABCG4,0.713,0.65,0.0,3879396.0,10783976.5
51107.0,APH1A,0.26,0.45,0.0,7429092.0,5487613.0
10210.0,TOPORS,0.85,0.139,0.0,10490474.5,5204033.0
349075.0,ZNF713,0.736,0.408,0.0,8035139.0,10479834.5
79608.0,RIC3,0.02135,0.733,0.0,8155802.0,5975528.5
79981.0,FRMD1,0.04468,0.943,0.0,8763095.0,12386106.5
3820.0,KLRB1,0.696,0.75,0.0,8066687.5,12215413.5
7481.0,WNT11,0.292,0.682,0.0,7351005.0,12698559.0
113444.0,C1orf212,0.92,0.779,0.0,8407152.5,7659114.5
23149.0,FCHO1,0.362,0.427,0.0,10466242.0,14925322.0
100037417.0,DDTL,0.313,0.938,0.0,10167009.5,13800636.0
23025.0,UNC13A,0.03923,0.0925,0.0,7385346.5,16070687.0
1965.0,EIF2S1,0.612,0.177,0.0,5558140.0,12731209.5
245936.0,DEFB123,0.815,0.576,0.0,7997904.0,11641328.5
202134.0,FAM153B,0.03722,0.958,0.0,7728472.0,7125113.0
347148.0,QRFP,0.922,0.601,0.0,8939239.0,10567329.0
55105.0,GPATCH2,0.344,0.479,0.0,9256937.5,3497894.5
1033.0,CDKN3,0.498,0.366,0.0,5937534.0,3549506.0
4547.0,MTTP,0.179,0.451,0.0,8861199.0,14057147.0
10452.0,TOMM40,1e-06,0.0016,0.0,6722761.5,2873953.5
204219.0,LASS3,0.09594,0.508,0.0,7719148.0,11439706.5
375307.0,C2orf62,0.912,0.102,0.0,9744787.5,14360872.0
84249.0,PSD2,0.368,0.504,0.0,9619579.0,8268183.5
56098.0,PCDHGC4,0.13,0.391,0.0,4637382.0,8784185.5
353376.0,TICAM2,0.909,0.604,0.0,6505764.0,13805557.5
29920.0,PYCR2,0.728,0.264,0.0,3318804.0,6393231.0
8295.0,TRRAP,0.0546,0.994,0.0,6295069.0,461108.5
83858.0,ATAD3B,0.491,0.459,0.0,7918615.5,1959712.5
9567.0,GTPBP1,0.782,0.522,0.0,4655007.0,14074307.5
4824.0,NKX3-1,0.74,0.735,0.0,7195462.5,6740639.0
10138.0,YAF2,0.741,0.737,0.0,4826686.0,13116635.0
7186.0,TRAF2,0.669,0.183,0.0,5714131.0,9727370.5
368.0,ABCC6,0.894,0.641,0.0,4559371.0,15821111.5
249.0,ALPL,0.445,0.05346,0.0,4837994.5,3277466.5
29800.0,ZDHHC1,0.786,0.121,0.0,4537197.5,6050032.0
79933.0,SYNPO2L,0.423,0.811,0.0,6726890.0,8235938.0
136051.0,ZNF786,0.03541,0.809,0.0,7447501.5,13661709.0
5447.0,POR,0.348,0.612,0.0,6359794.5,14791175.5
8788.0,DLK1,0.869,0.286,0.0,7894829.5,9059734.5
8292.0,COLQ,0.0421,0.00266,0.0,4001788.0,10487518.5
84073.0,MYCBPAP,0.432,0.305,0.0,4970359.0,10304482.0
10642.0,IGF2BP1,0.356,0.784,0.0,5031246.5,5417337.5
93492.0,TPTE2,0.306,0.441,0.0,8848901.5,13414737.0
4988.0,OPRM1,0.516,0.91,0.0,6206433.5,6961677.0
57153.0,SLC44A2,0.414,0.402,0.0,11724053.5,15993400.5
7809.0,BSND,0.322,0.08033,0.0,10380581.5,11560354.0
23039.0,XPO7,0.791,0.366,0.0,5925694.5,13305168.5
6204.0,RPS10,0.321,0.69,0.0,5113839.0,7118897.5
6348.0,CCL3,0.881,0.498,0.0,10054312.0,4812586.0
6742.0,SSBP1,0.903,0.98,0.0,7391450.0,3206105.0
374470.0,C12orf42,0.315,0.793,0.0,5236566.5,12061686.5
23224.0,SYNE2,0.643,0.706,0.0,4723445.5,5473531.5
770.0,CA11,0.603,0.457,0.0,7471320.5,10271043.0
54980.0,C2orf42,0.175,0.404,0.0,8141473.5,5446922.0
375607.0,C7orf52,0.09663,0.485,0.0,7410202.5,4972658.0
10413.0,YAP1,0.918,0.997,0.0,8240763.5,9673197.5
25805.0,BAMBI,0.207,0.21,0.0,9485122.0,11607695.5
93589.0,CACNA2D4,0.861,0.726,0.0,5792290.0,6498837.5
4968.0,OGG1,0.651,0.379,0.0,3390197.0,7056443.0
10038.0,PARP2,0.707,0.08398,0.0,4801819.0,5679738.0
3700.0,ITIH4,0.826,0.627,0.0,5798951.5,2927515.5
3816.0,KLK1,0.255,0.01054,0.0,7598005.0,15194958.5
79682.0,MLF1IP,0.805,0.101,0.0,3747906.0,4955625.0
10873.0,ME3,0.909,0.373,0.0,6121638.0,7508208.0
79084.0,WDR77,0.357,0.907,0.0,8607569.0,14745764.0
151278.0,CCDC140,0.9,0.95,0.0,8002753.5,8504469.5
284100.0,LOC284100,0.522,0.17,0.0,5640051.5,2405623.5
285180.0,RUFY4,0.798,0.909,0.0,6299750.0,13649182.5
55561.0,CDC42BPG,0.487,0.234,0.0,9364103.0,8980942.0
254102.0,EHBP1L1,0.339,0.925,0.0,4465449.5,9661448.5
195828.0,ZNF367,0.367,0.922,0.0,9788587.5,9137166.0
3398.0,ID2,0.535,0.05361,0.0,8630197.0,2184991.0
4902.0,NRTN,0.143,0.866,0.0,8631690.5,16080128.0
150160.0,CCT8L2,0.14,0.622,0.0,6589414.0,12629459.5
26271.0,FBXO5,0.0347,0.933,0.0,3949113.5,2874530.5
85013.0,TMEM128,0.382,0.402,0.0,8948399.0,11902925.0
6556.0,SLC11A1,0.702,0.132,0.0,9564092.5,6254260.0
51257.0,MARCH2,0.845,0.402,0.0,4569025.5,2003623.0
79856.0,SNX22,0.03966,0.926,0.0,5410185.0,6800900.0
26330.0,GAPDHS,0.07711,0.457,0.0,9040814.0,10328721.0
59084.0,ENPP5,0.826,0.918,0.0,9488866.5,8199552.0
3918.0,LAMC2,0.122,0.767,0.0,10050274.0,10881147.0
115749.0,C12orf56,0.274,0.983,0.0,7118876.0,6926343.0
90952.0,ESAM,0.174,0.259,0.0,5693977.5,14923596.0
3219.0,HOXB9,0.128,0.744,0.0,9153285.5,13484797.5
9372.0,ZFYVE9,0.365,0.32,0.0,10174122.0,7280579.0
79447.0,C16orf53,0.804,0.116,0.0,5283029.0,13121454.0
55065.0,GPR172B,0.101,0.202,0.0,10474414.5,10873804.5
27019.0,DNAI1,0.885,0.476,0.0,4766363.0,12361227.0
735.0,C9,0.991,0.554,0.0,6609335.5,8242512.0
11155.0,LDB3,0.478,0.698,0.0,4647259.0,13330474.5
400165.0,C13orf35,0.306,0.858,0.0,8356075.5,8048615.0
79977.0,GRHL2,0.982,0.901,0.0,6906810.5,8178197.0
55199.0,FAM86C,0.349,0.461,0.0,8397016.5,9304463.0
414318.0,C9orf106,0.602,0.327,0.0,6079431.0,8921084.0
26027.0,ACOT11,0.923,0.144,0.0,4501661.5,7014314.0
89941.0,RHOT2,0.0575,0.856,0.0,7767171.0,6420700.5
6094.0,ROM1,0.915,0.857,0.0,5690110.0,7753665.0
122704.0,MRPL52,0.607,0.07267,0.0,5364737.0,1741055.0
284085.0,FLJ40504,0.643,0.505,0.0,6567079.0,11964360.0
79752.0,ZFAND1,0.967,0.941,0.0,12685060.5,3968234.0
6504.0,SLAMF1,0.425,0.127,0.0,9975553.0,10179113.5
5435.0,POLR2F,0.702,0.177,0.0,6555374.5,2299771.0
55608.0,ANKRD10,0.623,0.89,0.0,4770398.0,375535.5
7539.0,ZFP37,0.359,0.443,0.0,6144254.0,6995933.5
284370.0,ZNF615,0.268,0.27,0.0,8902956.5,4265927.5
1446.0,CSN1S1,0.273,0.837,0.0,6181511.5,12208202.5
91252.0,SLC39A13,0.661,0.876,0.0,6742006.0,15231061.0
7767.0,ZNF224,0.369,0.04732,0.0,7348632.5,8298760.0
84446.0,BRSK1,0.957,0.791,0.0,7649156.0,10830332.5
53343.0,NUDT9,0.926,0.767,0.0,4714407.5,7732298.5
84239.0,ATP13A4,0.687,0.07416,0.0,7298156.5,9669288.0
