GWAS	Method	AUC
AD1	Permuted-NETWAS	0.478929928388
AD1	Permuted-NETWAS	0.415045611332
AD1	Permuted-NETWAS	0.519864129007
AD1	Permuted-NETWAS	0.446614606132
AD1	Permuted-NETWAS	0.457697897151
AD1	Permuted-NETWAS	0.476955771891
AD1	Permuted-NETWAS	0.445548736715
AD1	Permuted-NETWAS	0.417875527463
AD1	Permuted-NETWAS	0.529084884352
AD1	Permuted-NETWAS	0.465970969832
AD1	Permuted-NETWAS	0.332859856775
AD1	Permuted-NETWAS	0.489905975872
AD1	Permuted-NETWAS	0.4268949276
AD1	Permuted-NETWAS	0.55431337874
AD1	Permuted-NETWAS	0.492379143102
AD1	Permuted-NETWAS	0.344030693537
AD1	Permuted-NETWAS	0.429930576226
AD1	Permuted-NETWAS	0.358795283035
AD1	Permuted-NETWAS	0.374923397475
AD1	Permuted-NETWAS	0.520831509464
AD1	Permuted-NETWAS	0.547399453715
AD1	Permuted-NETWAS	0.50100021011
AD1	Permuted-NETWAS	0.610257296938
AD1	Permuted-NETWAS	0.583015250468
AD1	Permuted-NETWAS	0.529205259748
AD1	Permuted-NETWAS	0.336175651778
AD1	Permuted-NETWAS	0.510652128237
AD1	Permuted-NETWAS	0.52427205715
AD1	Permuted-NETWAS	0.451029100205
AD1	Permuted-NETWAS	0.408969936792
AD1	Permuted-NETWAS	0.44330537706
AD1	Permuted-NETWAS	0.479993609161
AD1	Permuted-NETWAS	0.55380999072
AD1	Permuted-NETWAS	0.487934008019
AD1	Permuted-NETWAS	0.562212193371
AD1	Permuted-NETWAS	0.454018787316
AD1	Permuted-NETWAS	0.599121478473
AD1	Permuted-NETWAS	0.540588394936
AD1	Permuted-NETWAS	0.396562516415
AD1	Permuted-NETWAS	0.514322483498
AD1	Permuted-NETWAS	0.54410116786
AD1	Permuted-NETWAS	0.414496261797
AD1	Permuted-NETWAS	0.442797611752
AD1	Permuted-NETWAS	0.581194299021
AD1	Permuted-NETWAS	0.460022236619
AD1	Permuted-NETWAS	0.438608547966
AD1	Permuted-NETWAS	0.357571831282
AD1	Permuted-NETWAS	0.357123159351
AD1	Permuted-NETWAS	0.524856424982
AD1	Permuted-NETWAS	0.419661460613
AD1	Permuted-NETWAS	0.502538826537
AD1	Permuted-NETWAS	0.331826817012
AD1	Permuted-NETWAS	0.368156111568
AD1	Permuted-NETWAS	0.610196014918
AD1	Permuted-NETWAS	0.472869574353
AD1	Permuted-NETWAS	0.404682384046
AD1	Permuted-NETWAS	0.316020433176
AD1	Permuted-NETWAS	0.35439173218
AD1	Permuted-NETWAS	0.419300334425
AD1	Permuted-NETWAS	0.471168998302
AD1	Permuted-NETWAS	0.567073170732
AD1	Permuted-NETWAS	0.321868488785
AD1	Permuted-NETWAS	0.506727890323
AD1	Permuted-NETWAS	0.426807381857
AD1	Permuted-NETWAS	0.570649414319
AD1	Permuted-NETWAS	0.553941309334
AD1	Permuted-NETWAS	0.399709785863
AD1	Permuted-NETWAS	0.385916954109
AD1	Permuted-NETWAS	0.240884299547
AD1	Permuted-NETWAS	0.366361423844
AD1	Permuted-NETWAS	0.405487804878
AD1	Permuted-NETWAS	0.416846864987
AD1	Permuted-NETWAS	0.552140055679
AD1	Permuted-NETWAS	0.4324059321
AD1	Permuted-NETWAS	0.511965314377
AD1	Permuted-NETWAS	0.502203964071
AD1	Permuted-NETWAS	0.376709330625
AD1	Permuted-NETWAS	0.352542328367
AD1	Permuted-NETWAS	0.345295729519
AD1	Permuted-NETWAS	0.490507852853
AD1	Permuted-NETWAS	0.399786388388
AD1	Permuted-NETWAS	0.386606376832
AD1	Permuted-NETWAS	0.555519321345
AD1	Permuted-NETWAS	0.523267469753
AD1	Permuted-NETWAS	0.455261936862
AD1	Permuted-NETWAS	0.441248052107
AD1	Permuted-NETWAS	0.542914923047
AD1	Permuted-NETWAS	0.44803722445
AD1	Permuted-NETWAS	0.542488137552
AD1	Permuted-NETWAS	0.550527025371
AD1	Permuted-NETWAS	0.47895619211
AD1	Permuted-NETWAS	0.532459772731
AD1	Permuted-NETWAS	0.421125663159
AD1	Permuted-NETWAS	0.551266786896
AD1	Permuted-NETWAS	0.46936993329
AD1	Permuted-NETWAS	0.331071734982
AD1	Permuted-NETWAS	0.400854446448
AD1	Permuted-NETWAS	0.473795370581
AD1	Permuted-NETWAS	0.388477667081
AD1	Permuted-NETWAS	0.568751860347
AD1	Permuted-NETWAS	0.467741582477
AD1	Permuted-NETWAS	0.546351093446
AD1	Permuted-NETWAS	0.482120970707
AD1	Permuted-NETWAS	0.56273309054
AD1	Permuted-NETWAS	0.522775024951
AD1	Permuted-NETWAS	0.59160786511
AD1	Permuted-NETWAS	0.47763644004
AD1	Permuted-NETWAS	0.543365783622
AD1	Permuted-NETWAS	0.527145746152
AD1	Permuted-NETWAS	0.498581758969
AD1	Permuted-NETWAS	0.557287745347
AD1	Permuted-NETWAS	0.468658624131
AD1	Permuted-NETWAS	0.393561886085
AD1	Permuted-NETWAS	0.52934752158
AD1	Permuted-NETWAS	0.38643347399
AD1	Permuted-NETWAS	0.416142121759
AD1	Permuted-NETWAS	0.49821406685
AD1	Permuted-NETWAS	0.489660847793
AD1	Permuted-NETWAS	0.56508369373
AD1	Permuted-NETWAS	0.43538248735
AD1	Permuted-NETWAS	0.406361073661
AD1	Permuted-NETWAS	0.35404811514
AD1	Permuted-NETWAS	0.491343914695
AD1	Permuted-NETWAS	0.416098348887
AD1	Permuted-NETWAS	0.50796009665
AD1	Permuted-NETWAS	0.596926268976
AD1	Permuted-NETWAS	0.411524083834
AD1	Permuted-NETWAS	0.440050864076
AD1	Permuted-NETWAS	0.438993749234
AD1	Permuted-NETWAS	0.562413548579
AD1	Permuted-NETWAS	0.463583159701
AD1	Permuted-NETWAS	0.447395951885
AD1	Permuted-NETWAS	0.552768196383
AD1	Permuted-NETWAS	0.411902719171
AD1	Permuted-NETWAS	0.391850366817
AD1	Permuted-NETWAS	0.418564950186
AD1	Permuted-NETWAS	0.35955911964
AD1	Permuted-NETWAS	0.323674119728
AD1	Permuted-NETWAS	0.463767005761
AD1	Permuted-NETWAS	0.585716036629
AD1	Permuted-NETWAS	0.438825223679
AD1	Permuted-NETWAS	0.410591721675
AD1	Permuted-NETWAS	0.488010610544
AD1	Permuted-NETWAS	0.527441213034
AD1	Permuted-NETWAS	0.450322168333
AD1	Permuted-NETWAS	0.504561133192
AD1	Permuted-NETWAS	0.477312520792
AD1	Permuted-NETWAS	0.318388545515
AD1	Permuted-NETWAS	0.475279270919
AD1	Permuted-NETWAS	0.43889307163
AD1	Permuted-NETWAS	0.433493687952
AD1	Permuted-NETWAS	0.557040428624
AD1	Permuted-NETWAS	0.358950676729
AD1	Permuted-NETWAS	0.388534571814
AD1	Permuted-NETWAS	0.326153852888
AD1	Permuted-NETWAS	0.386411587554
AD1	Permuted-NETWAS	0.421786633516
AD1	Permuted-NETWAS	0.498187803127
AD1	Permuted-NETWAS	0.416796526185
AD1	Permuted-NETWAS	0.401712394726
AD1	Permuted-NETWAS	0.480663334092
AD1	Permuted-NETWAS	0.375006565931
AD1	Permuted-NETWAS	0.381038467599
AD1	Permuted-NETWAS	0.44904400049
AD1	Permuted-NETWAS	0.262265158545
AD1	Permuted-NETWAS	0.396945529039
AD1	Permuted-NETWAS	0.381401782431
AD1	Permuted-NETWAS	0.441687969464
AD1	Permuted-NETWAS	0.432683889832
AD1	Permuted-NETWAS	0.657113967048
AD1	Permuted-NETWAS	0.378215117399
AD1	Permuted-NETWAS	0.316353106998
AD1	Permuted-NETWAS	0.391535202143
AD1	Permuted-NETWAS	0.462615779245
AD1	Permuted-NETWAS	0.473007458897
AD1	Permuted-NETWAS	0.335383362807
AD1	Permuted-NETWAS	0.477969113862
AD1	Permuted-NETWAS	0.342822562289
AD1	Permuted-NETWAS	0.371224589848
AD1	Permuted-NETWAS	0.608252499431
AD1	Permuted-NETWAS	0.458019627756
AD1	Permuted-NETWAS	0.376048360268
AD1	Permuted-NETWAS	0.354645614834
AD1	Permuted-NETWAS	0.32492164656
AD1	Permuted-NETWAS	0.39757804703
AD1	Permuted-NETWAS	0.424172255003
AD1	Permuted-NETWAS	0.427665330135
AD1	Permuted-NETWAS	0.5026022972
AD1	Permuted-NETWAS	0.468225272705
AD1	Permuted-NETWAS	0.429352774325
AD1	Permuted-NETWAS	0.497307968413
AD1	Permuted-NETWAS	0.577642130513
AD1	Permuted-NETWAS	0.577151874354
AD1	Permuted-NETWAS	0.445605641448
AD1	Permuted-NETWAS	0.456500709121
AD1	Permuted-NETWAS	0.481381209182
AD1	Permuted-NETWAS	0.412530859874
AD1	Permuted-NETWAS	0.449619613748
AD1	Permuted-NETWAS	0.717500831685
AD1	Permuted-NETWAS	0.420683557159
AD1	Permuted-NETWAS	0.51096072698
AD1	Permuted-NETWAS	0.486997268573
AD1	Permuted-NETWAS	0.513554269606
AD1	Permuted-NETWAS	0.383424089087
AD1	Permuted-NETWAS	0.453546040306
AD1	Permuted-NETWAS	0.446106840824
AD1	Permuted-NETWAS	0.341465603278
AD1	Permuted-NETWAS	0.460453399401
AD1	Permuted-NETWAS	0.396787946702
AD1	Permuted-NETWAS	0.387002521317
AD1	Permuted-NETWAS	0.360550575176
AD1	Permuted-NETWAS	0.570535604854
AD1	Permuted-NETWAS	0.326617845324
AD1	Permuted-NETWAS	0.559034282913
AD1	Permuted-NETWAS	0.560073888607
AD1	Permuted-NETWAS	0.346050811549
AD1	Permuted-NETWAS	0.342796298566
AD1	Permuted-NETWAS	0.379232836657
AD1	Permuted-NETWAS	0.520308423651
AD1	Permuted-NETWAS	0.412169733686
AD1	Permuted-NETWAS	0.41355952235
AD1	Permuted-NETWAS	0.386895277783
AD1	Permuted-NETWAS	0.604203508833
AD1	Permuted-NETWAS	0.654947209917
AD1	Permuted-NETWAS	0.503103496577
AD1	Permuted-NETWAS	0.300456988777
AD1	Permuted-NETWAS	0.483596116471
AD1	Permuted-NETWAS	0.367125260449
AD1	Permuted-NETWAS	0.53648468825
AD1	Permuted-NETWAS	0.337237143908
AD1	Permuted-NETWAS	0.551288673332
AD1	Permuted-NETWAS	0.327902579098
AD1	Permuted-NETWAS	0.462053297848
AD1	Permuted-NETWAS	0.48587887171
AD1	Permuted-NETWAS	0.288566088281
AD1	Permuted-NETWAS	0.38057885245
AD1	Permuted-NETWAS	0.456424106596
AD1	Permuted-NETWAS	0.426678251887
AD1	Permuted-NETWAS	0.555379248157
AD1	Permuted-NETWAS	0.426233957243
AD1	Permuted-NETWAS	0.456209619526
AD1	Permuted-NETWAS	0.627554147042
AD1	Permuted-NETWAS	0.532008912157
AD1	Permuted-NETWAS	0.369552466164
AD1	Permuted-NETWAS	0.329364593
AD1	Permuted-NETWAS	0.377891198151
AD1	Permuted-NETWAS	0.455351671248
AD1	Permuted-NETWAS	0.566245863464
AD1	Permuted-NETWAS	0.544965682069
AD1	Permuted-NETWAS	0.52192801989
AD1	Permuted-NETWAS	0.533326475583
AD1	Permuted-NETWAS	0.658530019435
AD1	Permuted-NETWAS	0.50977010488
AD1	Permuted-NETWAS	0.387849526378
AD1	Permuted-NETWAS	0.361428221246
AD1	Permuted-NETWAS	0.490398420675
AD1	Permuted-NETWAS	0.526022972003
AD1	Permuted-NETWAS	0.369563409381
AD1	Permuted-NETWAS	0.397621819901
AD1	Permuted-NETWAS	0.530665085007
AD1	Permuted-NETWAS	0.417803302225
AD1	Permuted-NETWAS	0.531153152522
AD1	Permuted-NETWAS	0.418825398771
AD1	Permuted-NETWAS	0.510444207098
AD1	Permuted-NETWAS	0.596195262024
AD1	Permuted-NETWAS	0.438299949223
AD1	Permuted-NETWAS	0.471849666451
AD1	Permuted-NETWAS	0.405468107086
AD1	Permuted-NETWAS	0.4447542591
AD1	Permuted-NETWAS	0.218750547161
AD1	Permuted-NETWAS	0.587985660007
AD1	Permuted-NETWAS	0.342728450615
AD1	Permuted-NETWAS	0.453909355138
AD1	Permuted-NETWAS	0.405651953146
AD1	Permuted-NETWAS	0.355923782676
AD1	Permuted-NETWAS	0.451414301473
AD1	Permuted-NETWAS	0.42702405757
AD1	Permuted-NETWAS	0.435833347924
AD1	Permuted-NETWAS	0.335842977956
AD1	Permuted-NETWAS	0.274895820566
AD1	Permuted-NETWAS	0.467621207081
AD1	Permuted-NETWAS	0.58682130163
AD1	Permuted-NETWAS	0.350749829286
AD1	Permuted-NETWAS	0.520457251414
AD1	Permuted-NETWAS	0.372721622048
AD1	Permuted-NETWAS	0.44468641115
AD1	Permuted-NETWAS	0.341121986238
AD1	Permuted-NETWAS	0.372360495859
AD1	Permuted-NETWAS	0.383754574265
AD1	Permuted-NETWAS	0.481567243885
AD1	Permuted-NETWAS	0.329255160822
AD1	Permuted-NETWAS	0.525464867893
AD1	Permuted-NETWAS	0.551063243044
AD1	Permuted-NETWAS	0.34762882356
AD1	Permuted-NETWAS	0.41474357852
AD1	Permuted-NETWAS	0.499525064346
AD1	Permuted-NETWAS	0.488139740514
AD1	Permuted-NETWAS	0.571054313379
AD1	Permuted-NETWAS	0.600379948523
AD1	Permuted-NETWAS	0.370972895838
AD1	Permuted-NETWAS	0.412659989845
AD1	Permuted-NETWAS	0.496515679443
AD1	Permuted-NETWAS	0.526397230053
AD1	Permuted-NETWAS	0.418569327474
AD1	Permuted-NETWAS	0.469155446221
AD1	Permuted-NETWAS	0.507465463205
AD1	Permuted-NETWAS	0.456754591774
AD1	Permuted-NETWAS	0.410716474358
AD1	Permuted-NETWAS	0.423167667606
AD1	Permuted-NETWAS	0.354417995903
AD1	Permuted-NETWAS	0.506371141421
AD1	Permuted-NETWAS	0.517001383223
AD1	Permuted-NETWAS	0.556101500534
AD1	Permuted-NETWAS	0.403336368252
AD1	Permuted-NETWAS	0.387744471486
AD1	Permuted-NETWAS	0.724068951027
AD1	Permuted-NETWAS	0.44221324392
AD1	Permuted-NETWAS	0.488433018752
AD1	Permuted-NETWAS	0.474022989512
AD1	Permuted-NETWAS	0.410276557001
AD1	Permuted-NETWAS	0.471120848143
AD1	Permuted-NETWAS	0.402758566351
AD1	Permuted-NETWAS	0.3530413391
AD1	Permuted-NETWAS	0.440026788997
AD1	Permuted-NETWAS	0.340458827237
AD1	Permuted-NETWAS	0.377107663754
AD1	Permuted-NETWAS	0.541120235323
AD1	Permuted-NETWAS	0.430412077811
AD1	Permuted-NETWAS	0.508203036086
AD1	Permuted-NETWAS	0.354860101903
AD1	Permuted-NETWAS	0.373437308494
AD1	Permuted-NETWAS	0.513805963616
AD1	Permuted-NETWAS	0.378230437904
AD1	Permuted-NETWAS	0.491941414389
AD1	Permuted-NETWAS	0.495692749462
AD1	Permuted-NETWAS	0.435997496192
AD1	Permuted-NETWAS	0.414305849807
AD1	Permuted-NETWAS	0.355039570676
AD1	Permuted-NETWAS	0.358519513946
AD1	Permuted-NETWAS	0.347427468352
AD1	Permuted-NETWAS	0.487106700751
AD1	Permuted-NETWAS	0.471024547826
AD1	Permuted-NETWAS	0.505841489678
AD1	Permuted-NETWAS	0.464436730692
AD1	Permuted-NETWAS	0.575733633323
AD1	Permuted-NETWAS	0.37973184739
AD1	Permuted-NETWAS	0.49477133052
AD1	Permuted-NETWAS	0.629121215835
AD1	Permuted-NETWAS	0.547493565388
AD1	Permuted-NETWAS	0.456251203754
AD1	Permuted-NETWAS	0.335694150193
AD1	Permuted-NETWAS	0.433066902457
AD1	Permuted-NETWAS	0.558509008457
AD1	Permuted-NETWAS	0.404883739254
AD1	Permuted-NETWAS	0.372382382295
AD1	Permuted-NETWAS	0.380992506084
AD1	Permuted-NETWAS	0.434180922032
AD1	Permuted-NETWAS	0.465312188118
AD1	Permuted-NETWAS	0.507859419046
AD1	Permuted-NETWAS	0.479413618616
AD1	Permuted-NETWAS	0.468568889745
AD1	Permuted-NETWAS	0.277172009875
AD1	Permuted-NETWAS	0.529551065432
AD1	Permuted-NETWAS	0.432985922645
AD1	Permuted-NETWAS	0.386361248752
AD1	Permuted-NETWAS	0.417731076988
AD1	Permuted-NETWAS	0.365882110903
AD1	Permuted-NETWAS	0.304818955404
AD1	Permuted-NETWAS	0.46025642148
AD1	Permuted-NETWAS	0.315387915186
AD1	Permuted-NETWAS	0.29532243097
AD1	Permuted-NETWAS	0.449398560748
AD1	Permuted-NETWAS	0.4328480381
AD1	Permuted-NETWAS	0.553608635512
AD1	Permuted-NETWAS	0.554302435523
AD1	Permuted-NETWAS	0.491374555705
AD1	Permuted-NETWAS	0.328848073118
AD1	Permuted-NETWAS	0.403688739867
AD1	Permuted-NETWAS	0.497780715424
AD1	Permuted-NETWAS	0.344352424142
AD1	Permuted-NETWAS	0.443740917129
AD1	Permuted-NETWAS	0.463942097246
AD1	Permuted-NETWAS	0.399644126556
AD1	Permuted-NETWAS	0.430186647523
AD1	Permuted-NETWAS	0.369773519164
AD1	Permuted-NETWAS	0.352531385149
AD1	Permuted-NETWAS	0.455104354525
AD1	Permuted-NETWAS	0.453071104652
AD1	Permuted-NETWAS	0.373071805018
AD1	Permuted-NETWAS	0.510879747168
AD1	Permuted-NETWAS	0.443364470436
AD1	Permuted-NETWAS	0.316232731602
AD1	Permuted-NETWAS	0.455307898377
AD1	Permuted-NETWAS	0.501153415159
AD1	Permuted-NETWAS	0.483622380194
AD1	Permuted-NETWAS	0.397713742931
AD1	Permuted-NETWAS	0.465086757831
AD1	Permuted-NETWAS	0.465607655
AD1	Permuted-NETWAS	0.566766760632
AD1	Permuted-NETWAS	0.486995079929
AD1	Permuted-NETWAS	0.457529371597
AD1	Permuted-NETWAS	0.452998879414
AD1	Permuted-NETWAS	0.459153345123
AD1	Permuted-NETWAS	0.430501812197
AD1	Permuted-NETWAS	0.488925463555
AD1	Permuted-NETWAS	0.363934218129
AD1	Permuted-NETWAS	0.445032216833
AD1	Permuted-NETWAS	0.353135450773
AD1	Permuted-NETWAS	0.39295125453
AD1	Permuted-NETWAS	0.533845184109
AD1	Permuted-NETWAS	0.394271006601
AD1	Permuted-NETWAS	0.412854779122
AD1	Permuted-NETWAS	0.485951096948
AD1	Permuted-NETWAS	0.33763109975
AD1	Permuted-NETWAS	0.399447148635
AD1	Permuted-NETWAS	0.427107226026
AD1	Permuted-NETWAS	0.513383555408
AD1	Permuted-NETWAS	0.618313693905
AD1	Permuted-NETWAS	0.414723880728
AD1	Permuted-NETWAS	0.276686131003
AD1	Permuted-NETWAS	0.586197538214
AD1	Permuted-NETWAS	0.373356328682
AD1	Permuted-NETWAS	0.528498327876
AD1	Permuted-NETWAS	0.39892844011
AD1	Permuted-NETWAS	0.502569467547
AD1	Permuted-NETWAS	0.318714653406
AD1	Permuted-NETWAS	0.351472081663
AD1	Permuted-NETWAS	0.532249662949
AD1	Permuted-NETWAS	0.440328821809
AD1	Permuted-NETWAS	0.544339730009
AD1	Permuted-NETWAS	0.4928562674
AD1	Permuted-NETWAS	0.439569362492
AD1	Permuted-NETWAS	0.489770279971
AD1	Permuted-NETWAS	0.474276872166
AD1	Permuted-NETWAS	0.428545164849
AD1	Permuted-NETWAS	0.342157214645
AD1	Permuted-NETWAS	0.491880132369
AD1	Permuted-NETWAS	0.471383485371
AD1	Permuted-NETWAS	0.396853606009
AD1	Permuted-NETWAS	0.418402990563
AD1	Permuted-NETWAS	0.607770997846
AD1	Permuted-NETWAS	0.47528583685
AD1	Permuted-NETWAS	0.403833190342
AD1	Permuted-NETWAS	0.606365888677
AD1	Permuted-NETWAS	0.393404303749
AD1	Permuted-NETWAS	0.392450055154
AD1	Permuted-NETWAS	0.479566823665
AD1	Permuted-NETWAS	0.400812862221
AD1	Permuted-NETWAS	0.4708122494
AD1	Permuted-NETWAS	0.521840474148
AD1	Permuted-NETWAS	0.576996480661
AD1	Permuted-NETWAS	0.520787736592
AD1	Permuted-NETWAS	0.355339414844
AD1	Permuted-NETWAS	0.456796176002
AD1	Permuted-NETWAS	0.590776180554
AD1	Permuted-NETWAS	0.556512965524
AD1	Permuted-NETWAS	0.391765009718
AD1	Permuted-NETWAS	0.514867455746
AD1	Permuted-NETWAS	0.48130022937
AD1	Permuted-NETWAS	0.273843083011
AD1	Permuted-NETWAS	0.482033424965
AD1	Permuted-NETWAS	0.462580760948
AD1	Permuted-NETWAS	0.386628263268
AD1	Permuted-NETWAS	0.374829285802
AD1	Permuted-NETWAS	0.503070666923
AD1	Permuted-NETWAS	0.458938858053
AD1	Permuted-NETWAS	0.457686953933
AD1	Permuted-NETWAS	0.477548894297
AD1	Permuted-NETWAS	0.407928142454
AD1	Permuted-NETWAS	0.262932694833
AD1	Permuted-NETWAS	0.586921979234
AD1	Permuted-NETWAS	0.51256281407
AD1	Permuted-NETWAS	0.592432983734
AD1	Permuted-NETWAS	0.525173778299
AD1	Permuted-NETWAS	0.651344702607
AD1	Permuted-NETWAS	0.427667518779
AD1	Permuted-NETWAS	0.431495456376
AD1	Permuted-NETWAS	0.4868177998
AD1	Permuted-NETWAS	0.522013376989
AD1	Permuted-NETWAS	0.368873986658
AD1	Permuted-NETWAS	0.526051424369
AD1	Permuted-NETWAS	0.444548526605
AD1	Permuted-NETWAS	0.594457479033
AD1	Permuted-NETWAS	0.602520441931
AD1	Permuted-NETWAS	0.707179188626
AD1	Permuted-NETWAS	0.454134785425
AD1	Permuted-NETWAS	0.43078633586
AD1	Permuted-NETWAS	0.488551205505
AD1	Permuted-NETWAS	0.533206100187
AD1	Permuted-NETWAS	0.479150981388
AD1	Permuted-NETWAS	0.237767671108
AD1	Permuted-NETWAS	0.552658764204
AD1	Permuted-NETWAS	0.548920560993
AD1	Permuted-NETWAS	0.495830634006
AD1	Permuted-NETWAS	0.444292455308
AD1	Permuted-NETWAS	0.473103759214
AD1	Permuted-NETWAS	0.488446150614
AD1	Permuted-NETWAS	0.500400521773
AD1	Permuted-NETWAS	0.436752578222
AD1	Permuted-NETWAS	0.665312625847
AD1	Permuted-NETWAS	0.347042267085
AD1	Permuted-NETWAS	0.495821879432
AD1	Permuted-NETWAS	0.467844448724
AD1	Permuted-NETWAS	0.506178540788
AD1	Permuted-NETWAS	0.475314289216
AD2	NETWAS	0.536101675626
AD2	NETWAS	0.488988934218
AD2	NETWAS	0.508767706126
AD2	NETWAS	0.54068250661
AD2	NETWAS	0.542976205067
AD2	NETWAS	0.489325985327
AD2	NETWAS	0.541557964036
AD2	NETWAS	0.567664104495
AD2	NETWAS	0.44327473605
AD2	NETWAS	0.429727032374
AD2	NETWAS	0.421394866318
AD2	NETWAS	0.471991928283
AD2	NETWAS	0.499914642901
AD2	NETWAS	0.553464185037
AD2	NETWAS	0.469796718786
AD2	NETWAS	0.579217953881
AD2	NETWAS	0.455607742545
AD2	NETWAS	0.583608372875
AD2	NETWAS	0.513786265824
AD2	NETWAS	0.519498625532
AD2	NETWAS	0.407763994187
AD2	NETWAS	0.473449564898
AD2	NETWAS	0.439582494353
AD2	NETWAS	0.530196715284
AD2	NETWAS	0.554580393255
AD2	NETWAS	0.457056624586
AD2	NETWAS	0.591960236724
AD2	NETWAS	0.560268677884
AD2	NETWAS	0.60561299529
AD2	NETWAS	0.524381489328
AD2	NETWAS	0.51879169366
AD2	NETWAS	0.53288874687
AD2	NETWAS	0.532048307741
AD2	NETWAS	0.467406720011
AD2	NETWAS	0.528940433877
AD2	NETWAS	0.421830406387
AD2	NETWAS	0.536073223259
AD2	NETWAS	0.555458039326
AD2	NETWAS	0.605070211686
AD2	NETWAS	0.584720203806
AD2	NETWAS	0.505876507975
AD2	NETWAS	0.559537670933
AD2	NETWAS	0.533002556336
AD2	NETWAS	0.502063890883
AD2	NETWAS	0.46633209602
AD2	NETWAS	0.468671755993
AD2	NETWAS	0.502762068181
AD2	NETWAS	0.532162117206
AD2	NETWAS	0.41812503283
AD2	NETWAS	0.476456761158
AD2	NETWAS	0.547620506715
AD2	NETWAS	0.547874389368
AD2	NETWAS	0.562577696847
AD2	NETWAS	0.590719275822
AD2	NETWAS	0.576162607462
AD2	NETWAS	0.51140283298
AD2	NETWAS	0.601456761158
AD2	NETWAS	0.43930453662
AD2	NETWAS	0.48180361739
AD2	NETWAS	0.498702134365
AD2	NETWAS	0.542755152067
AD2	NETWAS	0.474014234938
AD2	NETWAS	0.415695638471
AD2	NETWAS	0.366875755082
AD2	NETWAS	0.566167072295
AD2	NETWAS	0.509117889097
AD2	NETWAS	0.507515802007
AD2	NETWAS	0.578434419484
AD2	NETWAS	0.517279340956
AD2	NETWAS	0.584796806331
AD2	NETWAS	0.465014532593
AD2	NETWAS	0.507233466987
AD2	NETWAS	0.419770892791
AD2	NETWAS	0.519931976958
AD2	NETWAS	0.536408085725
AD2	NETWAS	0.498176859909
AD2	NETWAS	0.477988811654
AD2	NETWAS	0.597368374976
AD2	NETWAS	0.557180501812
AD2	NETWAS	0.50883117679
AD2	NETWAS	0.54852003922
AD2	NETWAS	0.501074623991
AD2	NETWAS	0.492217183478
AD2	NETWAS	0.493674820093
AD2	NETWAS	0.551689195104
AD2	NETWAS	0.492022394201
AD2	NETWAS	0.508375938928
AD2	NETWAS	0.517504771243
AD2	NETWAS	0.453327175949
AD2	NETWAS	0.482950466619
AD2	NETWAS	0.495769351986
AD2	NETWAS	0.51581513841
AD2	NETWAS	0.491591231418
AD2	NETWAS	0.45417418101
AD2	NETWAS	0.480518883617
AD2	NETWAS	0.484543799135
AD2	NETWAS	0.502422828428
AD2	NETWAS	0.511216798277
AD2	NETWAS	0.509183548404
AD2	NETWAS	0.556744961743
AD2	NETWAS	0.544930663772
AD2	NETWAS	0.553254075254
AD2	NETWAS	0.464747518078
AD2	NETWAS	0.513050881586
AD2	NETWAS	0.497537775988
AD2	NETWAS	0.565440442631
AD2	NETWAS	0.451554374661
AD2	NETWAS	0.50222803915
AD2	NETWAS	0.531846952533
AD2	NETWAS	0.592570868279
AD2	NETWAS	0.554422810919
AD2	NETWAS	0.557618230525
AD2	NETWAS	0.445903296973
AD2	NETWAS	0.475147952305
AD2	NETWAS	0.477964736575
AD2	NETWAS	0.52339441108
AD2	NETWAS	0.481293663439
AD2	NETWAS	0.45418074694
AD2	NETWAS	0.60670512843
AD2	NETWAS	0.543803512335
AD2	NETWAS	0.48195682244
AD2	NETWAS	0.445544359428
AD2	NETWAS	0.533860504614
AD2	NETWAS	0.54535307198
AD2	NETWAS	0.521877681088
AD2	NETWAS	0.523359392783
AD2	NETWAS	0.514725193914
AD2	NETWAS	0.546243849912
AD2	NETWAS	0.505287762856
AD2	NETWAS	0.539518148232
AD2	NETWAS	0.520063295572
AD2	NETWAS	0.432169558594
AD2	NETWAS	0.48653546478
AD2	NETWAS	0.613829163238
AD2	NETWAS	0.397037452069
AD2	NETWAS	0.513591476546
AD2	NETWAS	0.507132789382
AD2	NETWAS	0.573015338014
AD2	NETWAS	0.566727365048
AD2	NETWAS	0.521590968781
AD2	NETWAS	0.553004569888
AD2	NETWAS	0.56235883249
AD2	NETWAS	0.524869556843
AD2	NETWAS	0.531750652216
AD2	NETWAS	0.564000315165
AD2	NETWAS	0.470343879677
AD2	NETWAS	0.562503282965
AD2	NETWAS	0.517091117609
AD2	NETWAS	0.494521825154
AD2	NETWAS	0.472939610947
AD2	NETWAS	0.40062245023
AD2	NETWAS	0.45712009525
AD2	NETWAS	0.584516659955
AD2	NETWAS	0.586501759669
AD2	NETWAS	0.4784834451
AD2	NETWAS	0.562807504421
AD2	NETWAS	0.506776040481
AD2	NETWAS	0.493495351321
AD2	NETWAS	0.466951482149
AD2	NETWAS	0.566714233187
AD2	NETWAS	0.466404321258
AD2	NETWAS	0.559596764309
AD2	NETWAS	0.507299126293
AD2	NETWAS	0.486986325355
AD2	NETWAS	0.501886610754
AD2	NETWAS	0.555004990107
AD2	NETWAS	0.488824785951
AD2	NETWAS	0.455126240961
AD2	NETWAS	0.56696154991
